Commodities,Countries,Time,Customs Value (Gen) ($US) (Default Member),Customs Value (Cons) ($US),HS_Code,critical_mineral,CategoryType
80 Tin And Articles Thereof,Taiwan,2001,4876967,,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Japan,2025,11897502,11962441.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Japan,2006,4671952,8476811.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,"Korea, South",2003,142862,142862.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Taiwan,2006,3868099,3868099.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Taiwan,2007,2917141,2917141.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Japan,2019,15205640,13800826.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Hong Kong,2020,91296,91296.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Japan,2002,309450,8142429.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Macau,2007,11168,11168.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Mongolia,2001,2164,,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Taiwan,2025,859556,859556.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Japan,2018,8951400,7777420.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Japan,2009,6474261,6474261.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Japan,2004,7886603,13893316.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Taiwan,2019,2368964,2368964.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Hong Kong,2007,3489100,3276545.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Japan,2008,6114764,6039645.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Taiwan,2016,1782816,1782816.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,"Korea, South",2008,846548,846548.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Macau,2005,23972,23972.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,"Korea, South",2015,159036,159036.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,"Korea, South",2004,370355,370355.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,"Korea, South",2014,576921,576921.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,"Korea, South",2010,822288,822288.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Hong Kong,2001,3302405,,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Hong Kong,2002,2823588,2823588.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Taiwan,2003,5663633,5440030.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Hong Kong,2025,40572,40572.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Taiwan,2014,1150232,1150232.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,"Korea, South",2022,936081,936081.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Hong Kong,2014,465155,465155.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,"Korea, South",2019,253123,253123.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,"Korea, South",2023,1136952,1136952.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,"Korea, South",2021,2458492,2458492.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Taiwan,2011,2224139,2224139.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Hong Kong,2015,2786907,2756783.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Taiwan,2017,3570316,3570316.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Hong Kong,2022,29232,29232.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Taiwan,2018,4275806,4275806.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Taiwan,2022,589779,589779.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Japan,2010,10860326,10860326.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,"Korea, South",2024,1352726,1352726.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Taiwan,2023,768025,768025.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Hong Kong,2013,794963,794963.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Taiwan,2015,706578,706578.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Japan,2022,25727809,25226261.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Hong Kong,2004,1518645,1518645.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Taiwan,2010,1254031,1254031.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,"Korea, South",2020,709167,709167.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Hong Kong,2024,68219,68219.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Japan,2013,6901664,6901664.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Hong Kong,2016,321354,306504.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Hong Kong,2005,1706053,1654747.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,"Korea, South",2012,1164793,1164793.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Japan,2014,7349042,7349042.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,"Korea, South",2017,174199,174199.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Japan,2016,4788782,4757980.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Taiwan,2024,1561669,1561669.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Hong Kong,2011,667316,667316.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Hong Kong,2009,1345835,1335137.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Hong Kong,2023,67136,67136.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Taiwan,2013,901627,901627.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Japan,2024,21681809,21425217.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,"Korea, South",2018,241537,241537.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,"Korea, South",2025,725428,725428.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Hong Kong,2021,287684,287684.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Japan,2023,24104507,23977023.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Hong Kong,2010,1098293,1098293.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Hong Kong,2012,665375,665375.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Taiwan,2021,770663,770663.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Japan,2012,17687831,17687831.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Japan,2021,20386624,19788847.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Japan,2015,6008116,6008116.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Hong Kong,2018,2412647,2412647.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Japan,2017,4564105,4559252.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Japan,2011,16698468,16698468.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,"Korea, South",2016,208024,208024.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Taiwan,2008,3145899,3145899.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Hong Kong,2003,1985662,1985662.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,"Korea, South",2005,124706,124706.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,"Korea, South",2006,344461,344461.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Japan,2003,2213420,9495482.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Japan,2001,334932,,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Hong Kong,2008,2063965,2063965.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Taiwan,2012,1016767,1016767.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Japan,2020,23716789,23400653.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,"Korea, South",2013,877248,877248.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,"Korea, South",2001,383883,,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Taiwan,2020,547360,547360.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,"Korea, South",2002,132115,132115.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Japan,2007,4075027,5922139.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Japan,2005,3434204,7568386.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Taiwan,2004,5056014,5056014.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Hong Kong,2006,4113010,3874102.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Hong Kong,2017,271455,271455.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Taiwan,2009,1954571,1954571.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Taiwan,2005,3062394,3062394.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,"Korea, South",2011,827204,827204.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Hong Kong,2019,2192139,2192139.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,Taiwan,2002,4362418,4362418.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,"Korea, South",2007,2584896,2584896.0,80,Tin,Refined/Articles
80 Tin And Articles Thereof,"Korea, South",2009,2635280,2635280.0,80,Tin,Refined/Articles
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Taiwan,2023,2244801,2240707.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Taiwan,2015,757975,657146.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Japan,2008,16276072,16274644.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Japan,2012,22631766,22631766.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Taiwan,2005,87398,87398.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap","Korea, South",2017,300109,300109.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Japan,2007,15364290,14106150.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Hong Kong,2004,115900,115900.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap","Korea, South",2019,121545,121545.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Hong Kong,2023,3981,3981.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Japan,2021,45468928,45427754.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Taiwan,2007,268846,268846.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Hong Kong,2018,3779218,3779218.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap","Korea, South",2020,66012,66012.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Taiwan,2010,297268,297268.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap","Korea, South",2013,1019013,1019013.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Japan,2002,3486145,3486145.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Japan,2001,7756472,,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Hong Kong,2021,2472,2472.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Japan,2024,52062783,50961558.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Japan,2022,82653178,82675879.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Macau,2016,941842,941842.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap","Korea, South",2014,506395,506395.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Taiwan,2020,1309157,1248391.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Taiwan,2025,1694568,1725894.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Hong Kong,2007,1105628,3318.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Taiwan,2016,840693,731950.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap","Korea, South",2005,412638,412638.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap","Korea, South",2007,953196,953196.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Japan,2019,54621770,54677826.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Taiwan,2017,729372,616284.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Taiwan,2021,1626908,1604892.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Japan,2023,61573836,61602186.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Hong Kong,2020,32193,32193.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Taiwan,2013,245191,245191.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap","Korea, South",2024,183119,183119.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Japan,2009,12215295,12226355.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Japan,2003,4316520,4316520.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap","Korea, South",2004,1622596,1622596.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Taiwan,2022,1692567,1595577.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Taiwan,2024,1634068,1593302.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap","Korea, South",2010,246064,246064.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Hong Kong,2014,4529,4529.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Japan,2014,33460837,33456917.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Japan,2015,34975095,34961563.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Hong Kong,2013,31400,31400.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Taiwan,2012,710010,710010.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap","Korea, South",2011,189790,189790.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap","Korea, South",2018,408065,408065.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap","Korea, South",2001,54606,,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap","Korea, South",2025,122888,122888.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Taiwan,2011,123588,123588.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Taiwan,2019,1315749,1298843.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Japan,2020,48352818,48451750.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Japan,2025,32185246,30958560.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Taiwan,2014,484920,484920.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Japan,2004,11565057,11565057.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Taiwan,2009,124465,124465.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Taiwan,2006,137358,137358.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap","Korea, South",2022,306787,306787.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap","Korea, South",2023,455865,455865.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Hong Kong,2011,4201,4201.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap","Korea, South",2006,264938,264938.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Japan,2016,42109620,42079373.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Taiwan,2004,265362,265362.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Japan,2017,75834147,75816992.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Taiwan,2018,1276851,1225464.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap","Korea, South",2002,49829,49829.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Taiwan,2001,6150,,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Japan,2006,7910890,7899067.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Japan,2011,11715195,11719095.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap","Korea, South",2016,185948,185948.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Taiwan,2008,274962,274962.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Japan,2018,128432186,128479194.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Japan,2013,22284774,22284774.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap","Korea, South",2012,1744106,1744106.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Hong Kong,2017,4139108,4139108.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Japan,2005,11913991,11913991.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap","Korea, South",2021,137523,137523.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap","Korea, South",2015,238690,238690.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Taiwan,2002,4200,4200.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap","Korea, South",2003,348625,348625.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Japan,2010,16452383,15616394.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap",Taiwan,2003,108063,108063.0,8105,Cobalt,Other
"8105 Cobalt Mattes Etc, Cobalt & Art, Inc Waste & Scrap","Korea, South",2008,495476,495476.0,8105,Cobalt,Other
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Japan,2022,269629361,269629361.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap","Korea, South",2021,10822520,10822520.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Japan,2020,178228973,178300401.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap","Korea, South",2019,14762482,14762482.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Taiwan,2020,4314134,4912683.0,8108,Titanium,Refined/Articles
"8108 Titanium & Articles Thereof, Includ Waste & Scrap",Taiwan,2024,6976636,7302416.0,8108,Titanium,Refined/Articles
